Sample;O2;H2O;AFDW;CORG;CPE;CHLA;PROT;FDA;LIPIDS;BN;MBC;BB;MEIO;Julian_d_mean;Period_sampling;Depth;Latitude;Longitude;Year;Station;NEMATODA;COPEPODA;NAUPLII;OSTRACODA;POLYCHAETA;ROTIFERA;GASTROTRICHA;ISOPODA;KINORHYNCHA;BIVALVIA;TARDIGRADA;TANAIDACEA;TANTULOCARIDA;CUMACEA;LORICIFERA;PRIAPULIDA;TROCHOPHORA;ACARINA;AMPHIPODA;SIPUNCULIDA;BRYOZOA;CNIDARIA;TURBELLARIA;OLIGOCHAETA;HALACAROIDEA;PROTOHYDRA;OTHERS
HG8_2000;NaN;42,93;0,66;NaN;40,22057311;11,40198783;1,72;2,84;55,56027712;NaN;NaN;NaN;747;223;16;5000;79,064;3,33717;2000;HG8;145,3613333;1,909333333;0,424;0;0,636666667;0,212;0,848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG8_2001;NaN;36,91;0,46;0,59635;26,58126375;5,791906398;1,593;5;29,89867551;NaN;NaN;NaN;NaN;195,5;5;5000;79,0641;3,337171;2001;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2002;NaN;36,55;0,5212;0,59338;10,38893779;8,786962733;1,492;1,76;27,82873692;0,4748;25,01;1,187;340;217,5;7;5000;79,0642;3,337172;2002;HG8;63,238;2,334666667;0,848666667;0;0,424;0,212;0,212;0;0,212;0;0,212;0;0;0;0;0;0;0;0,212;0;0;0;0;0;0;0;0
HG8_2003;309,6254858;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;841;207,5;11;5000;79,0643;3,337173;2003;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,432;34,597;4,955;888;190;4;5000;79,0644;3,337174;2004;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2005;NaN;35,44;0,511916667;0,73422;25,8560989;16,2888746;2,722;2,288;24,31240911;3,718;31,811;11,826;334;234,5;7;5000;79,0645;3,337175;2005;HG8;64,97666667;0,637333333;0,212666667;0;0;0;1,062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG8_2006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;246;30;5000;79,0646;3,337176;2006;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2007;315,5663783;39,58347275;0,4323;0,81904;61,88214805;13,471501;3,3751;0,81;38,43609405;4,918;22,582;11,107;1040;198,5;15;5000;79,0647;3,337177;2007;HG8;162,4386667;3,823333333;2,549333333;0;36,946;0;0,318666667;0;1,274666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,637333333
HG8_2008;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;193,5;7;5000;79,0648;3,337178;2008;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;195,5;5;5000;79,0649;3,337179;2009;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2010;305,1904762;36,13978393;0,455203333;0,7173;52,3648958;20,31890357;5,672519741;1,220180076;18,0846145;1,867;28,537;5,329;NaN;190,5;7;5000;79,065;3,33718;2010;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2011;NaN;NaN;NaN;0,723119287;58,75575994;9,473213555;NaN;1,295499192;48,65634684;2,80765;33,4395;11,074;NaN;198,5;7;5000;79,0651;3,337181;2011;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2012;NaN;35,6949814;0,402283333;0,561426198;60,06170421;12,20658673;3,132833941;1,18;49,56913468;1,881;24,664;4,638;NaN;205;16;5000;79,0652;3,337182;2012;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;188;12;5000;79,0653;3,337183;2013;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2014;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;175;4;5000;79,0654;3,337184;2014;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2015;301,3605442;36,9060055;0,642756667;0,676005115;87,65099149;9,398666973;3,385958551;1,93;33,3611987;3,117;23,071;7,191;NaN;215;16;5000;79,0655;3,337185;2015;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2016;297,1938776;38,07003437;0,449555;0,578860646;80,33859243;12,90741566;2,491350084;1,01;44,13167001;3,077;23,739;7,305;NaN;184,5;15;5000;79,0656;3,337186;2016;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2017;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;245,5;19;5000;79,0657;3,337187;2017;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2018;303,6999713;39,87928106;0,49998;0,737124588;56,43186261;19,52314578;3,837877641;3,194004476;48,19832611;6,497;28,366;18,428;NaN;268,5;19;5000;79,0658;3,337188;2018;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG8_2019;308,7134325;37,21861326;0,415956667;0,650393592;78,10221751;8,977994462;4,31141313;0,583045421;51,54677366;7,18;31,334;22,499;NaN;243,5;17;5000;79,0659;3,337189;2019;HG8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2000;313,1445715;63,05;0,57;NaN;35,01788505;15,70348932;1,56;1,88;64,29616506;NaN;NaN;NaN;935;223;16;5500;79,1359;2,8388;2000;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2001;NaN;62,76;0,47;1,269;31,52229886;15,35615235;1,919;4,3;43,06029762;NaN;NaN;NaN;1253;195,5;5;5500;79,136;2,8389;2001;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2002;NaN;61,51;0,439;1,2362;34,57192926;19,64922451;2,422;3,12;20,14288234;1,704;23,037;3,926;NaN;217,5;7;5500;79,1361;2,839;2002;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2003;303,8418733;60,15;0,42;1,446;51,23551437;9,489318539;2,421;4,21;22,68179132;NaN;NaN;NaN;NaN;207,5;11;5500;79,1362;2,8391;2003;HG9;159,3666667;5,304666667;2,334;0,212;0,636;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG9_2004;321,7513667;60,24965326;0,46844;1,3498;32,39969179;16,69844082;2,763707935;3,000284456;38,25208001;1,859;27,794;5,167;NaN;190;4;5500;79,1363;2,8392;2004;HG9;167,642;2,970666667;2,334;0;0;4,242666667;0;0;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG9_2005;NaN;60,054;0,563773333;1,2948;66,18949685;13,00079805;2,61;4,394;21,642;9,62;31,164;29,979;623;234,5;7;5500;79,1364;2,8393;2005;HG9;122,306;1,699333333;0,212666667;0;0,212666667;0;0;0;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG9_2006;322,7045;45,95519762;0,0812;NaN;NaN;NaN;2,169705555;1,144863736;32,203;1,967;33,996;6,688;1005;246;30;5500;79,1365;2,8394;2006;HG9;197,4733333;1,062;2,124666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,425333333
HG9_2007;313,6912954;62,10489979;0,374666667;1,445;NaN;NaN;NaN;1,72;61,1777378;5,537;26,184;14,497;683;198,5;15;5500;79,1366;2,8395;2007;HG9;126,9766667;4,673333333;3,823333333;0;0,638;0;0;0;0,425333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG9_2008;NaN;59,42435224;0,461516667;NaN;67,74450452;7,904354414;7,960047974;1,39;80,12109648;0,9732;24,493;2,384;720;193,5;7;5500;79,1367;2,8396;2008;HG9;138,444;1,7;3,186666667;0;0;0;0;0;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0;0,212666667;0;0;0;0;0,212666667
HG9_2009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;122,304846;NaN;NaN;NaN;NaN;195,5;5;5500;79,1368;2,8397;2009;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2010;306,0357143;60,37042188;0,39659;1,071213333;53,37672306;17,23505102;11,55365131;1,149988882;164,4885954;2,578;29,239;7,537;NaN;190,5;7;5500;79,1369;2,8398;2010;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2011;NaN;60,88076147;0,448866667;0,823617734;58,37945887;11,79871228;NaN;1,23;31,68099295;1,999;20,688;4,135;NaN;198,5;7;5500;79,137;2,8399;2011;HG9;125,8393333;3,182666667;1,273333333;0;0,212;0,212;0,849333333;0;0;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG9_2012;NaN;60,73840764;0,447906667;1,258709135;54,93153253;8,406621687;4,089499023;1,07;55,16781318;4,156;31,41;13,053;NaN;205;16;5500;79,1371;2,84;2012;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;188;12;5500;79,1372;2,8401;2013;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2014;291,8367347;55,55831727;1,143533333;1,298806292;83,72120602;9,008538507;9,980195347;1,58;92,72637675;3,406;28,602;9,742;NaN;175;4;5500;79,1373;2,8402;2014;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2015;301,7006803;60,72471866;0,577136667;1,094643827;91,74416943;6,651584314;2,90307567;1,71;51,11283724;2,459;30,836;7,583;NaN;215;16;5500;79,1374;2,8403;2015;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2016;326,5306122;63,26322546;0,367463333;1,236659529;91,30500177;13,09380966;2,458815755;2,25;87,88169072;6,931;20,36;14,111;NaN;184,5;15;5500;79,1375;2,8404;2016;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2017;321,13;62,69653974;0,455643333;0,958327047;83,06005748;7,794585368;NaN;2,92;50,15749939;12,49;21,663;27,065;NaN;245,5;19;5500;79,1376;2,8405;2017;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2018;307,6265116;60,15697836;0,41374;1,230370022;50,57003887;19,53674088;4,984941295;4,030274721;29,03547728;8,338;20,609;17,183;NaN;268,5;19;5500;79,1377;2,8406;2018;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG9_2019;313,6482474;64,97068449;0,35975;1,227620627;98,65520677;11,04340885;6,109132053;2,527256578;41,88658389;6,733;24,582;16,552;NaN;243,5;17;5500;79,1378;2,8407;2019;HG9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;217,5;7;2500;79,2825;4,328667;2002;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2003;NaN;47,63197861;0,481166667;0,68038;41,90592815;8,25021648;1,898436348;12,82385214;29,49459942;12,072618;31,71443582;38,28762687;NaN;207,5;11;2500;79,2825;4,328667;2003;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2004;315,4511399;48,0591392;NaN;0,72924;27,41264335;15,09900126;2,276792782;17,86645873;23,2989281;3,17530895;37,44404131;11,88963995;NaN;190;4;2500;79,2825;4,328667;2004;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2005;NaN;47,27280423;0,476463333;0,68152;26,20784498;13,29247173;2,154686938;14,11307162;33,2582785;10,32156235;33,7257352;34,81022787;NaN;234,5;7;2500;79,2825;4,328667;2005;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2006;320,27;53,29935964;0,3982;0,69076;19,4247804;9,693655402;2,415717685;9,700125314;23,70250101;NaN;NaN;NaN;NaN;246;30;2500;79,2825;4,328667;2006;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2007;317,2970271;47,81067898;0,4627;0,6395;77,80450956;11,12339382;1,625151386;7,118781683;84,27853555;3,432411;25,40783789;8,721014225;NaN;198,5;15;2500;79,2825;4,328667;2007;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2008;300,7483503;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;193,5;7;2500;79,2825;4,328667;2008;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2009;320,4081633;47,704911;0,592793333;0,73268;56,55585836;13,55367666;4,89290688;5,392383755;54,60598652;2,143613;27,38741627;5,870802154;NaN;195,5;5;2500;79,2825;4,328667;2009;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2010;305,2827381;47,84359487;0,54156;0,57354;56,95012291;29,57379125;4,237646804;5,291689836;52,49500158;4,405585;29,06930257;12,80672834;NaN;190,5;7;2500;79,2825;4,328667;2010;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2011;332,9140709;48,61076894;0,460213;0,542803814;47,20073275;8,220898849;NaN;5,892851971;60,34575152;3,958451;28,61212634;11,32597001;NaN;198,5;7;2500;79,2825;4,328667;2011;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2012;NaN;45,0743905;0,42719;0,437834719;47,6338237;11,26741082;1,741961311;4,640604198;24,0067939;2,958975;28,53165528;8,442445467;NaN;205;16;2500;79,2825;4,328667;2012;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;188;12;2500;79,2825;4,328667;2013;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2014;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;175;4;2500;79,2825;4,328667;2014;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2015;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;215;16;2500;79,2825;4,328667;2015;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;184,5;15;2500;79,2825;4,328667;2016;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2017;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;245,5;19;2500;79,2825;4,328667;2017;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2018;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;268,5;19;2500;79,2825;4,328667;2018;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N1_2019;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;243,5;17;2500;79,2825;4,328667;2019;N1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;217,5;7;2500;79,415;4,711833;2002;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2003;NaN;59,43566951;0,5307;0,90442;47,76839745;10,16685497;2,1725219;18,60794584;77,23588542;11,033689;29,27044681;32,29610069;NaN;207,5;11;2500;79,415;4,711833;2003;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2004;317,1563628;59,87695808;0,5426;1,0892;30,96691065;14,94517567;2,283349399;11,39747351;43,82445174;3,68162245;31,77316566;11,69768;NaN;190;4;2500;79,415;4,711833;2004;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2005;NaN;58,88427556;0,5549;1,09562;25,49714466;14,23382651;2,698218438;22,94720573;55,49765823;11,31972325;29,57243873;33,47518223;NaN;234,5;7;2500;79,415;4,711833;2005;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2006;321,4888;56,70014479;0,4912;1,0266;15,49096784;11,09022648;1,8381561;17,8622199;80,99909303;NaN;NaN;NaN;NaN;246;30;2500;79,415;4,711833;2006;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2007;317,2969023;59,56173129;0,5346;1,01112;84,36410245;11,87620931;2,238987324;7,260601892;84,86828486;4,523944;27,1920746;12,30154227;NaN;198,5;15;2500;79,415;4,711833;2007;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2008;NaN;57,87728882;0,523933333;1,00748;68,66426013;10,19296899;2,189084229;9,767694009;138,882854;1,394006;26,52066642;3,696996811;NaN;193,5;7;2500;79,415;4,711833;2008;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2009;314,7959184;60,61775326;0,575513333;1,038766667;77,08886801;13,84442019;5,778929658;8,854315755;72,19799143;1,985801;30,25298927;6,007641635;NaN;195,5;5;2500;79,415;4,711833;2009;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2010;305,0714286;57,43314074;0,538573333;0,940206667;43,34371038;23,01723178;4,222251172;10,8170185;10,6844804;3,787488;26,59484962;10,07276738;NaN;190,5;7;2500;79,415;4,711833;2010;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2011;334,8932214;57,56700186;0,610216667;0,767252545;61,8238214;7,759124771;NaN;10,21613701;110,3230134;3,563921;26,37288138;9,399086577;NaN;198,5;7;2500;79,415;4,711833;2011;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2012;NaN;59,18458791;0,48472;0,756500941;53,09847773;11,41109653;2,122690686;7,290184191;54,33730905;2,814314;30,36629493;8,546028894;NaN;205;16;2500;79,415;4,711833;2012;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
